parcel_number,street_number,street_name,latitude,longitude
012 098705201,155,MONTE CRESTA AVE,37.823725815626815,-122.24988607362613
022 033900200,2809,8TH AVE,37.80220997810895,-122.239073340953
010 077200200,285,VAN BUREN AVE,37.81095845519275,-122.25711813096379
022 038001400,3201,BEAUMONT AVE,37.79987778738235,-122.22947365662046
028 091603200,2867,MACARTHUR BLVD,37.79808355764502,-122.20721899637182
023 041000600,633,CLEVELAND ST,37.80521029708433,-122.24702245726459
020 016601000,1511,17TH AVE,37.78889742968951,-122.24229283015556
023 042001301,528,MERRITT AVE,37.807159802879845,-122.24715745330215
003 006103600,646,16TH ST,37.80765891598772,-122.27479485377403
002 002500400,629,10TH ST,37.803051486842385,-122.27738028475628
010 081702500,572,OAKLAND AVE,37.820137281899214,-122.25140707943719
022 035400902,2700,14TH AVE,37.79642901153747,-122.23277529244486
003 003301200,826,20TH ST,37.8119675774519,-122.27754051921907
020 016001200,2210,E 15TH ST,37.78545339916017,-122.2365297950425
021 026901101,1924,9TH AVE,37.79609369630117,-122.24532828450957
012 092901000,3933,HARRISON ST,37.82205149005524,-122.24985785380629
010 078600500,395,PALM AVE,37.81316624884081,-122.252915109673
010 078504400,310,EUCLID AVE,37.81385482456067,-122.25241016360779
029 099300300,2421,DAMUTH ST,37.801290479612376,-122.2118872955945
010 076902400,72,VERNON ST,37.81257048141164,-122.25945821199196
025 072201200,1651,FRUITVALE AVE,37.78085360366709,-122.22452960724075
040A341103600,7716,NEY AVE,37.76782854365891,-122.16727322232201
012 097302500,3822,RUBY ST,37.82731705946014,-122.26203801941418
008 066500400,2341,VALLEY ST,37.813323642715574,-122.26775357705877
027 085501300,3004,BROOKDALE AVE,37.79244792243806,-122.21546506680937
016 140700800,6081,CLAREMONT AVE,37.849059008724986,-122.25299480081225
010 077402701,306,LEE ST,37.81171553483623,-122.25600749810498
010 077901100,435,EUCLID AVE,37.80931862381476,-122.25191153024251
025 072700901,1828,28TH AVE,37.78352924585525,-122.22573078442146
022 030902000,462,STOW AVE,37.803486865360824,-122.250546370026
022 036702803,2936,14TH AVE,37.797701976793384,-122.2295704119082
015 135501100,5810,ADELINE ST,37.843405029512475,-122.27330030638304
036 248300100,5300,WALNUT ST,37.77647269453548,-122.19547748098293
022 036702804,1907,E 30TH ST,37.79782340583351,-122.22945697966964
014 126204600,5471,TAFT AVE,37.8416801365864,-122.25122354130873
035 236205400,1620,50TH AVE,37.77134911466697,-122.20699844828141
027 085701000,3121,CUTHBERT AVE,37.79349519458773,-122.2152014301656
019 002100200,515,E 11TH ST,37.79400235636604,-122.25566952423723
035 235201300,1715,HIGH ST,37.77415726101875,-122.21298635055568
020 018600800,1637,6TH AVE,37.79690997321873,-122.25088656902672
002 009301000,912,OAK ST,37.797767400854795,-122.2645880133597
020 018601400,512,FOOTHILL BLVD,37.7970378762099,-122.25158677652654
021 023601200,1830,10TH AVE,37.79488057071824,-122.24520877613898
027 084605800,3222,E 27TH ST,37.78972430412062,-122.21768165544336
027 085801300,2936,SCHYLER ST,37.79472605279581,-122.21435760480972
025 072601600,3032,E 19TH ST,37.783327052590565,-122.22377030708795
009 070303500,3036,BROOK ST,37.81957539665517,-122.26048511502749
021 024800300,2261,E 20TH ST,37.78770031303983,-122.23284463041266
020 021201700,1710,15TH AVE,37.79154619820307,-122.24239839000946
012 100403700,4180,OPAL ST,37.83054466481077,-122.25786014515913
020 012701101,202,E 12TH ST,37.797135219392025,-122.25670856484005
032 210000200,2221,SANTA RITA ST,37.78439130916605,-122.21167455661681
010 081803000,37,MOSS AVE,37.81910112972213,-122.25209306919142
025 071001901,2633,E 16TH ST,37.78247696614385,-122.23077133854933
015 136402500,795,ALCATRAZ AVE,37.84891659113677,-122.26833518515271
010 079101906,370,ORANGE ST,37.81618221287867,-122.2557495352107
010 079101905,354,ORANGE ST,37.81607099430033,-122.25594604212647
010 079101904,170,PERKINS ST,37.81591555098348,-122.25622982524573
010 079101903,357,VERNON ST,37.815676674030406,-122.2559399630575
010 079101902,359,VERNON ST,37.81582414466295,-122.25566836968606
010 079101901,361,VERNON ST,37.81591954726181,-122.25549357225336
010 079100500,429,VERNON ST,37.81709547212679,-122.25350981029344
020 018000600,1533,3RD AVE,37.79846289670736,-122.25428626640361
040A341602803,7036,MACARTHUR BLVD,37.77026993422615,-122.1735192346084
026 080300800,1771,SAUSAL ST,37.798331891565255,-122.2205969458558
010 077701801,375,VAN BUREN AVE,37.81032827923317,-122.25434772919134
009 068801100,460,28TH ST,37.817039242682974,-122.26699319241719
010 081400301,3845,HARRISON ST,37.82169404339018,-122.25105697179586
005 038001804,1060,14TH ST,37.80946826877581,-122.28448139331569
040A341000900,7709,NEY AVE,37.76751621689586,-122.16803756141373
012 098900200,63,ECHO AVE,37.827691059018164,-122.24874119485139
011 084201100,827,WARFIELD AVE,37.81369699026205,-122.24432091277185
012 097600300,409,38TH ST,37.82626897696579,-122.26087146130051
022 033800900,2401,IVY DR,37.80135365818253,-122.24359188028596
023 040401600,886,CLEVELAND ST,37.80321155312851,-122.23991528238724
023 047800600,3719,EMERSON ST,37.80435379478645,-122.23081499316088
023 040301700,1,HOME PL E,37.80346810714516,-122.23826997359507
035 235801502,1629,46TH AVE,37.77236340686686,-122.21086308792626
028 095102703,3344,SCHOOL ST,37.792337585218355,-122.20667579607135
028 095102702,3361,SUTER ST,37.792482564868926,-122.2064356985935
035 238900300,5460,BANCROFT AVE,37.77203062503879,-122.19876021188732
008 063101201,1448,MADISON ST,37.80212189501369,-122.26325732142237
020 012500800,1231,5TH AVE,37.79566159219264,-122.25450242609912
022 029902203,1410,E 22ND ST,37.79424315209608,-122.2383864449361
021 026401200,1124,E 20TH ST,37.795122101684974,-122.24274219771988
027 085400500,2739,NICOL AVE,37.79396748569115,-122.21774498405719
003 005900700,666,17TH ST,37.80858885268643,-122.27501832037943
036 242001100,2100,51ST AVE,37.773740298553264,-122.20399363046984
022 034400100,1105,E 28TH ST,37.79971888015369,-122.23679297983288
038 324001700,5720,HARMON AVE,37.76946793943222,-122.19588914626252
014 122600100,5160,CLAREMONT AVE,37.83803540968102,-122.26155645155576
015 135301000,822,59TH ST,37.84440670922346,-122.27148604055
010 083403300,592,JEAN ST,37.817490210426236,-122.2477107823455
020 017700107,525,FOOTHILL BLVD,37.79657682376045,-122.25195530894432
010 083303301,733,JEAN ST,37.81871005233313,-122.24571594892048
043 460900600,2341,90TH AVE,37.75509857996528,-122.16380801444045
032 205304000,2868,38TH AVE,37.78687897267077,-122.2040970134741
011 083703701,765,RAND AVE,37.81193408285739,-122.24385893147713
023 043301600,687,MACARTHUR BLVD,37.80791691457762,-122.24292877400005
005 045401500,2817,FILBERT ST,37.82002024458834,-122.27923522798476
040A341003100,7732,MACARTHUR BLVD,37.76692428053508,-122.16813044420562
030 191200902,3633,PATTERSON AVE,37.79173347097456,-122.19769598411109
013 113401703,4500,GILBERT ST,37.83281751295039,-122.25055016349373
023 041004200,669,HILLSBOROUGH ST,37.80453743054031,-122.24700335637452
021 025501500,1922,E 20TH ST,37.79061410029711,-122.23642343253165
008 062702700,1470,ALICE ST,37.80344407340028,-122.26540402329181
003 006101600,629,18TH ST,37.80824431871392,-122.27394835753456
010 079001400,385,ADAMS ST,37.81545234175244,-122.25453474252755
020 018700500,1621,7TH AVE,37.79609589867062,-122.25020209956216
001 017701401,711,MADISON ST,37.79699563513881,-122.26718478721143
046 547001604,9225,BANCROFT AVE,37.75213272417233,-122.16498202174922
013 110901000,4223,TERRACE ST,37.8306973883263,-122.2538132957087
021 022601400,233,ACTON PL,37.80133942458058,-122.25193887781862
022 030500700,2227,7TH AVE,37.80011504529017,-122.24452527374203
015 136400202,6329,SHATTUCK AVE,37.849081448015944,-122.26599208579742
010 080201401,200,FAIRMOUNT AVE,37.817356972314855,-122.25974537031472
005 040902201,960,18TH ST,37.81167282104568,-122.28116679943278
021 022001001,1714,6TH AVE,37.79700604279897,-122.2498643813795
010 078702500,362,JAYNE AVE,37.81377072289368,-122.2545589252852
040 340700500,7981,MACARTHUR BLVD,37.76386512694585,-122.1664297742551
025 073301500,1804,27TH AVE,37.783915105208564,-122.22797670144067
020 015000400,2117,E 15TH ST,37.785563382693645,-122.23798464118603
011 084101301,840,WARFIELD AVE,37.81361537931691,-122.24367541139459
010 078500400,255,MACARTHUR BLVD,37.81555901284199,-122.25253489155267
008 062901709,1560,JACKSON ST,37.804108178376175,-122.26347145491879
027 086201602,3055,CURRAN AVE,37.79246656805023,-122.21132093819598
041 419801600,1267,80TH AVE,37.7555661216887,-122.18400640590454
027 086002000,3014,FRUITVALE AVE,37.79470116454081,-122.21799730051944
021 027200500,2039,8TH AVE,37.79812661459588,-122.24532730795097
012 099600901,225,41ST ST,37.82749176392534,-122.254466758289
023 041802600,655,WESLEY AVE,37.80808088895301,-122.24572524424303
029A130200400,3701,FRUITVALE AVE,37.80287682562864,-122.21550912169212
029 099003500,3515,RHODA AVE,37.799198189642084,-122.20977507748226
038 318000600,5549,FOOTHILL BLVD,37.771988369235956,-122.19468530003596
012 099600300,275,41ST ST,37.82789365814882,-122.25549666360365
010 082812800,555,JEAN ST,37.817513278314344,-122.24856084961193
025 071600901,1510,29TH AVE,37.78011604398812,-122.22764333657433
022 033700300,2515,IVY DR,37.80180537002334,-122.24169195855684
025 071600902,1500,29TH AVE,37.77997413103431,-122.22777242647835
040A342201004,8110,MACARTHUR BLVD,37.76338768965361,-122.16492640544581
021 022201101,434,E 17TH ST,37.798149383553934,-122.25109850898316
023 041500200,495,MERRITT AVE,37.807192998729576,-122.24873003228572
030 190701700,3700,MACARTHUR BLVD,37.79244124256428,-122.19906149453412
010 077500200,403,PERKINS ST,37.810566408468425,-122.25571484663384
042 424702001,1263,82ND AVE,37.75465606638902,-122.18155843488702
040 336001000,1501,79TH AVE,37.75812245188285,-122.18078276526597
022 030600100,347,HADDON RD,37.80198978044883,-122.24759240691299
043A464200306,2685,ALVINGROOM CT,37.7615643177682,-122.16159462911509
043A464200307,2721,ALVINGROOM CT,37.761266801599106,-122.16079701222091
016 151500900,1082,67TH ST,37.85018931475287,-122.28477710767893
012 093000401,715,OAKLAND AVE,37.82133952561874,-122.24919871893358
032 208701700,1911,40TH AVE,37.77816305806918,-122.215068149688
046 547400900,9425,PEACH ST,37.75108093528021,-122.16294497081813
043A464200308,2741,ALVINGROOM CT,37.76094706290073,-122.16035987987343
043A464200309,2785,ALVINGROOM CT,37.76131109602156,-122.16013904745199
016 142300900,574,66TH ST,37.85204144560085,-122.26246325184898
026 081300601,2547,E 29TH ST,37.79467432392218,-122.22177517037414
037A275502400,6706,MACARTHUR BLVD,37.7718994298302,-122.17670871207916
023 041700101,490,CAPITAL ST,37.806571220476485,-122.24729689508263
032 205808800,4077,ALLENDALE AVE,37.784118553027916,-122.20392817952924
021 022901901,240,ATHOL AVE,37.800583487168936,-122.25005071901755
023 041700102,498,CAPITAL ST,37.806706769508,-122.24719472491087
009 069500400,2827,M L KING JR WAY,37.818440914496215,-122.27161010576306
032 204702600,2122,HIGH ST,37.77717397125755,-122.20881157257737
023 041401200,2222,LAKESHORE AVE,37.80556891095557,-122.2500017954807
016 142701600,650,ALCATRAZ AVE,37.8499757614283,-122.26406739670928
029A130203501,3600,DIMOND AVE,37.80214202883078,-122.21631057555113
028 093900502,3066,MACARTHUR BLVD,37.7966742115068,-122.20360069718366
020 020701500,2200,  ,37.78721833511709,-122.23511831851347
020 021000100,1905,E 19TH ST,37.78945282012171,-122.23774494391269
023 041400300,441,MERRITT AVE,37.8058741166606,-122.24940767927124
010 077801900,414,STATEN AVE,37.80998859364506,-122.25333944481574
022 036301400,1930,E 27TH ST,37.7958451620106,-122.23110835684572
010 078400800,373,EUCLID AVE,37.81209208114749,-122.25233634397664
005 038201603,1430,FILBERT ST,37.80931098359802,-122.28243578326322
021 023300400,1843,8TH AVE,37.796829273666205,-122.24719966330007
047 557601000,2431,106TH AVE,37.743016483180185,-122.15300563236633
010 077800900,439,BELLEVUE AVE,37.8092700276197,-122.2529962030472
040A341601801,7033,LACEY AVE,37.770640593720145,-122.17284603844274
010 078701500,317,WARWICK AVE,37.81316224363183,-122.2548625886398
011 083705800,724,WARFIELD AVE,37.81186030471086,-122.24547230613817
010 078801601,266,ADAMS ST,37.8133297774316,-122.25730012097716
002 008302300,152,9TH ST,37.79838714587973,-122.26628669170023
010 078504500,302,EUCLID AVE,37.81404917154587,-122.25249617168996
009 069801602,2910,M L KING JR WAY,37.81928661219228,-122.27076055606678
020 015802101,2334,E 15TH ST,37.784009357620874,-122.23422415841337
008 062901400,1514,JACKSON ST,37.80317194771535,-122.26405144255457
027 087300900,3320,DAVIS ST,37.78857882250418,-122.21645585190481
010 077901600,436,BELLEVUE AVE,37.809253498303704,-122.25232759785663
008 065903800,549,W GRAND AVE,37.81184232487333,-122.27062420820072
021 027101600,800,E 20TH ST,37.797521114030545,-122.24541361624789
025 071601501,1426,29TH AVE,37.77955649881237,-122.22840530851248
045 520700902,11046,SAN LEANDRO ST,37.73235165573475,-122.1705074870281
004 008501200,1025,CENTER ST,37.80872920736942,-122.2940703714978
012 099402000,4132,HOWE ST,37.82719962226197,-122.25246793161526
009 072200800,943,33RD ST,37.8240715243441,-122.2769524645432
021 022501000,1800,LAKESHORE AVE,37.80077967718783,-122.25388126992841
005 043200600,2531,MARKET ST,37.817341593572515,-122.2779336482769
020 014100500,1429,13TH AVE,37.790463368324936,-122.24691377553542
012 099603100,4020,BROADWAY,37.827832385445944,-122.25611623897717
014 122400600,474,55TH ST,37.840310253961015,-122.26081572970351
012 101101200,456,40TH ST,37.82910105117581,-122.26231826196448
010 077301005,288,VAN BUREN AVE,37.81126199228957,-122.25682112737007
010 080901500,414,FAIRMOUNT AVE,37.81924198368001,-122.25575230020972
022 031301000,425,VAN DYKE AVE,37.80228252886377,-122.24553203169302
013 116004300,545,47TH ST,37.83433073070041,-122.26442808224952
008 067802600,737,SYCAMORE ST,37.815824831994014,-122.27427629280547
022 035403301,2820,14TH AVE,37.79704356451397,-122.23125631593537
021 022402605,166,ATHOL AVE,37.80071091825225,-122.25257163482013
012 092901100,3921,HARRISON ST,37.82197926980308,-122.25010103091323
044 496902500,1334,96TH AVE,37.74512556103473,-122.17236456130502
022 033901001,2609,IVY DR,37.801965767495304,-122.24056840742486
022 032300501,2325,17TH AVE,37.79486891589682,-122.23664964681939
009 072600400,3315,TELEGRAPH AVE,37.82197963700994,-122.26673784645725
009 071200200,3139,MARKET ST,37.822323502483385,-122.27635012515556
038 321104001,6125,HAYES ST,37.76738449472413,-122.19326553397725
035 236002600,1438,47TH AVE,37.77104637935168,-122.20991783868675
008 067701000,704,24TH ST,37.81474624321716,-122.27383914163373
030 192501000,3670,39TH AVE,37.79008911340811,-122.19553973679609
036 242302801,2550,COURTLAND AVE,37.781127276461284,-122.20346565383483
011 085601300,1021,WARFIELD AVE,37.81679993453716,-122.24118296158645
012 100102700,4120,EMERALD ST,37.82927637023553,-122.2563116255231
035 236204100,1448,50TH AVE,37.77035797689767,-122.20774173726201
021 022701300,364,HANOVER AVE,37.802703663717445,-122.24962378332701
021 023301200,1818,7TH AVE,37.79697867030698,-122.24784525591281
010 078602400,314,WARWICK AVE,37.812681734084094,-122.25457831243267
022 034200200,907,E 28TH ST,37.801122676958144,-122.23835259500832
022 030902700,488,STOW AVE,37.803587977117395,-122.24957321072668
029 098901000,3647,COOLIDGE AVE,37.79975509150669,-122.20785544898808
019 003100700,528,E 11TH ST,37.79412306549809,-122.25503853868182
021 027400100,611,E 20TH ST,37.7986408923166,-122.24737177077813
011 084300900,859,VERMONT ST,37.81507497385182,-122.24409067198876
016 140701502,6049,CLAREMONT AVE,37.84831240264967,-122.25358393459146
015 133801900,1062,60TH ST,37.84357543021526,-122.28182756947416
009 068403101,443,28TH ST,37.816392859052925,-122.26678809871589
032 209203301,2012,38TH AVE,37.78023988228887,-122.21445733190225
010 079002601,350,VERNON ST,37.81542735695871,-122.25529611776105
021 022801100,263,ATHOL AVE,37.801371314660166,-122.24970985104177
022 036401302,2732,21ST AVE,37.79505575155552,-122.22897166544122
023 039506300,3140,PARK BLVD,37.802857974023055,-122.23646502913535
040A345702101,8036,GREENRIDGE DR,37.772665001224546,-122.15371553512999
022 030700100,350,NEWTON AVE,37.80287077499987,-122.24860090860143
022 033900300,2709,IVY DR,37.80212076091337,-122.23922859807527
012 097202900,3818,CLARKE ST,37.827450310986656,-122.2632413160884
009 071302800,879,32ND ST,37.822024830106976,-122.27545611275671
023 041003100,604,BROOKLYN AVE,37.804814969673515,-122.2486756724834
029A130500800,3801,LINCOLN AVE,37.80309510486792,-122.21112581456073
011 085301100,1045,WALKER AVE,37.816964304509256,-122.24441719481679
010 077600400,445,STATEN AVE,37.80915711326068,-122.25398428583775
012 100501301,4020,OPAL ST,37.82869056481943,-122.25837070676344
010 079402601,201,ORANGE ST,37.81539306373948,-122.2584800171411
019 000900600,812,5TH AVE,37.793046484729125,-122.25706232385826
008 062702500,1450,ALICE ST,37.803106868180635,-122.26561437677645
040 337802202,7911,BANCROFT AVE,37.76169399099646,-122.17273424835727
010 083102000,650,VERNON ST,37.81927748603423,-122.24868878887018
020 019701500,1812,FOOTHILL BLVD,37.78877429895719,-122.23990113067417
008 062703000,1502,ALICE ST,37.80383419270895,-122.26516065717509
010 076902502,80,VERNON ST,37.81271687987411,-122.25925450704314
012 098701201,4030,PANAMA CT,37.824550287791524,-122.25147533389153
013 114900400,439,49TH ST,37.835320192039916,-122.26053034582938
033 211901100,1606,FRUITVALE AVE,37.78039047554076,-122.2240856024062
003 006300300,581,18TH ST,37.80788046601272,-122.2730098106291
027 086100200,3011,SCHOOL ST,37.794310912759016,-122.2123770176376
010 078700200,287,EUCLID AVE,37.814334433776004,-122.25335632145416
040 332503101,7629,LOCKWOOD ST,37.76092962401622,-122.17943538912566
025 073301301,1773,28TH AVE,37.78349927457533,-122.22693088961178
022 030802400,317,HANOVER AVE,37.80307462041799,-122.25136957279607
002 009301100,920,OAK ST,37.79787783403883,-122.26451914553463
027 085304200,2834,FRUITVALE AVE,37.792505406909946,-122.21892592691648
014 125600302,5412,CLAREMONT AVE,37.841125206539516,-122.25834795628931
021 023601300,1846,10TH AVE,37.79502736106787,-122.24511911753214
033 213003800,1428,35TH AVE,37.77662253237269,-122.22220332141748
046 547500502,2301,98TH AVE,37.74939643036333,-122.16099844427289
021 027400800,610,E 19TH ST,37.79820138279429,-122.2479890619454
012 094502101,484,37TH ST,37.82540676964052,-122.26451875820622
003 007300103,1520,CASTRO ST,37.8076909415355,-122.27608431173839
016 138500103,461,59TH ST,37.844982846105715,-122.25961481131367
027 088101400,2020,COOLIDGE AVE,37.78353450055888,-122.22070932512213
033 212201400,3314,FARNAM ST,37.77785567780529,-122.22394338488706
002 002300100,675,11TH ST,37.8043701934085,-122.27827014905677
012 097403600,3769,RUBY ST,37.82630222474118,-122.26256097970213
020 011601100,1218,13TH AVE,37.789276754129396,-122.24762361748975
030 192901802,3833,MAYBELLE AVE,37.79093179468679,-122.19310400066348
005 040602800,1824,ADELINE ST,37.812830083294116,-122.28457704402122
027 086001800,3000,FRUITVALE AVE,37.7945174947055,-122.2181610576069
023 040402000,19,HOME PL W,37.803327850675814,-122.23956018774174
020 018000700,1521,3RD AVE,37.79837230273179,-122.2544135885136
026 080300900,1777,SAUSAL ST,37.798307526029554,-122.22048507107147
013 113402800,1977,PLEASANT VALLEY AVE,37.832298716442715,-122.24988035704376
021 022101800,1732,5TH AVE,37.79795376083433,-122.25032719145493
010 079503000,2616,HARRISON ST,37.813709182457664,-122.26021836161897
009 068801000,450,28TH ST,37.81701063949928,-122.26682387959495
007 059400608,3275,HOLLIS ST,37.825619544371754,-122.28426791876515
029A130203300,3566,DIMOND AVE,37.80181468748924,-122.21644096623
046 547302003,9326,BANCROFT AVE,37.7516287064151,-122.16386708430962
022 033800800,2407,IVY DR,37.801392838359206,-122.24340154586773
010 077700500,421,STATEN AVE,37.80987604083643,-122.25397886918466
033 218801100,900,34TH AVE,37.77389601251733,-122.22522637562277
009 070800300,3027,TELEGRAPH AVE,37.81962539740953,-122.26742779114352
008 063101302,1458,MADISON ST,37.802315558788735,-122.26314628755534
035 235801200,1641,46TH AVE,37.772625101899166,-122.21066661013552
016 142800800,6563,SHATTUCK AVE,37.85120300832193,-122.2662271313645
029A130504701,3812,WHITTLE AVE,37.803051029090945,-122.21337790785974
028 093800100,3573,LAUREL AVE,37.79618847653619,-122.2036584639504
012 099601700,4015,HOWE ST,37.8267709629239,-122.25404800413622
021 022702700,333,LESTER AVE,37.802141192343186,-122.25033847073892
040A342003800,7900,NEY AVE,37.76616316923752,-122.16531285047508
011 083703100,537,MANDANA BLVD,37.81227740300292,-122.24382028378821
024 053500900,4135,PARK BLVD,37.80695437853718,-122.22402717740027
012 093000202,743,OAKLAND AVE,37.8214406112792,-122.24885826459929
011 085103100,964,VERMONT ST,37.81603988089019,-122.24284824763164
042 424707601,8135,INTERNATIONAL BLVD,37.755501934823904,-122.18026895012076
012 093000201,749,OAKLAND AVE,37.821486476624145,-122.2486946355706
030 192502900,3800,39TH AVE,37.791426099194354,-122.19392759588021
020 014000900,1138,INTERNATIONAL BLVD,37.79112614752955,-122.2481011507693
011 083703400,777,RAND AVE,37.812039705184574,-122.24338252171431
010 081200300,535,OAKLAND AVE,37.81991586112064,-122.25285090920765
033 213901400,1600,39TH AVE,37.775735230351,-122.2174667699868
014 119102004,915,55TH ST,37.83885134852423,-122.27443432430724
040 333800104,7615,BANCROFT AVE,37.76416166438574,-122.17511136150593
011 083702100,764,WALKER AVE,37.813074000397016,-122.2454978819125
038 321501600,5949,BROMLEY AVE,37.76624631343299,-122.19587550304716
010 077110100,295,LENOX AVE,37.811561674105754,-122.25803533925276
014 126600600,5687,MILES AVE,37.845286750399,-122.25233709224128
012 095904201,811,APGAR ST,37.828352360881645,-122.2720913209632
040 340000500,2755,74TH AVE,37.76848486313294,-122.17193942678603
020 016300600,1951,FOOTHILL BLVD,37.78738414218462,-122.23884220178726
010 078602101,314,PERKINS ST,37.81233821660214,-122.2550966765936
033 215100700,1827,41ST AVE,37.776276464235856,-122.21450929410851
010 077900200,469,VAN BUREN AVE,37.81056660984562,-122.25172072088542
040A345700400,8025,GREENRIDGE DR,37.7735064618978,-122.15405822944003
021 022601700,204,WAYNE AVE,37.80136011546892,-122.25227188023439
027 085503300,3015,NICOL AVE,37.79274859432159,-122.21501672435066
022 030500600,2233,7TH AVE,37.80022971429699,-122.2443643066482
008 067600900,542,25TH ST,37.81483446877866,-122.26959155253903
001 017700900,733,MADISON ST,37.79737998699682,-122.26699334407142
032 203216400,3130,HIGH ST,37.78467259278882,-122.19893322911898
040 340700400,7979,MACARTHUR BLVD,37.76398219527258,-122.1665221880026
023 046300300,817,MACARTHUR BLVD,37.80649290684833,-122.24049889539785
010 078002402,415,LAGUNITAS AVE,37.80966564809376,-122.25060960494996
010 078500500,259,MACARTHUR BLVD,37.815299131166924,-122.25242296482969
048F735202501,6218,ANTIOCH ST,37.8258638912159,-122.20840573739873
010 079002201,220,PERKINS ST,37.81497058549867,-122.2553824961357
026 083501002,3405,DIMOND AVE,37.7997918917733,-122.21796215392057
027 086002100,3024,FRUITVALE AVE,37.79485436746956,-122.2179363337524
020 015803401,1607,MILLER AVE,37.78467113199065,-122.23339221591318
038 323701400,1947,SEMINARY AVE,37.768256153414725,-122.1960489467294
008 062703400,1546,ALICE ST,37.80439111523249,-122.26480363118938
024 053600100,4188,PARK BLVD,37.80692642703019,-122.22254773607168
021 027201700,2030,7TH AVE,37.79844291008556,-122.24591696695806
022 034002100,2528,IVY DR,37.80136704135038,-122.24131683191312
009 070302400,3001,RICHMOND BLVD,37.81851392561149,-122.26062935383881
026 076600302,2361,FRUITVALE AVE,37.78669553181172,-122.2219119600104
032 211202101,3573,GRAY ST,37.783920188464705,-122.21435546689875
022 033700400,2501,IVY DR,37.80170685224009,-122.24191244240211
009 073902000,886,34TH ST,37.82476852748368,-122.27476225792316
009 072401100,854,33RD ST,37.8238792979597,-122.27428583129546
010 077801400,438,STATEN AVE,37.80930552682208,-122.25342690066749
010 080300104,245,FAIRMOUNT AVE,37.81794990816338,-122.26004543071768
021 027700900,428,E 19TH ST,37.799501781933095,-122.2493638775059
012 100301003,4151,EMERALD ST,37.830075432597965,-122.25663077399904
046 544802200,9714,CHERRY ST,37.74701176831065,-122.16619013923604
010 077500500,415,PERKINS ST,37.810192616091456,-122.25590375102257
012 093401600,3936,ROBLEY TER,37.82346286606937,-122.25172311551
021 022300700,1721,4TH AVE,37.798734757278325,-122.25211175064011
022 032600500,2216,E 23RD ST,37.79114896312976,-122.23108008376383
023 038900100,1030,BELLA VISTA AVE,37.80097063820635,-122.23652272257202
012 094501500,466,37TH ST,37.825246043244306,-122.26381374910105
033 215001400,1806,41ST AVE,37.775779820270586,-122.21415024939607
048 559905100,9440,MACARTHUR BLVD,37.7523253454732,-122.15980819767988
010 081702800,169,SANTA ROSA AVE,37.8196522540243,-122.25104918268872
025 073404200,1654,25TH AVE,37.78413432500315,-122.23075430851503
008 066404100,547,24TH ST,37.813431624057436,-122.27010096536179
037A275502700,6638,MACARTHUR BLVD,37.77241183592866,-122.17686061802445
033 215701100,3804,E 12TH ST,37.77365584647711,-122.22049206835672
011 084202000,848,VERMONT ST,37.81418791671611,-122.244240480389
023 041700600,573,WESLEY AVE,37.80627937259442,-122.24728070802956
022 030900700,365,HANOVER AVE,37.803221525620245,-122.24973524087419
023 041401300,2230,LAKESHORE AVE,37.80571626893452,-122.24993005146
013 112002300,1127,ROSE AVE,37.828039194912854,-122.24498862194368
012 095702500,961,W MACARTHUR BLVD,37.828036285765215,-122.27664569201643
015 135603100,5815,M L KING JR WAY,37.8438363969723,-122.27088003268922
010 077902001,420,BELLEVUE AVE,37.80983225870142,-122.25228020389275
023 041601300,478,MERRITT AVE,37.806606414929156,-122.24833379864229
011 084100200,521,PRINCE ST,37.81405592546352,-122.2427438938374
030 192902200,3801,MAYBELLE AVE,37.79050638059218,-122.19369870460888
023 041503800,2316,LAKESHORE AVE,37.80670457000461,-122.24946805991087
010 080102200,231,29TH ST,37.816405320549464,-122.25962289905719
022 038100704,1458,E 33RD ST,37.80070911034094,-122.22975068898174
001 016700500,633,FALLON ST,37.79576113385567,-122.26506159590271
010 077501802,438,LEE ST,37.80991857799903,-122.25649953135891
022 035301402,1856,E 25TH ST,37.795055551053714,-122.23358327893963
016 144205401,1009,62ND ST,37.84519566472567,-122.28010057401451
016 144205402,1005,62ND ST,37.845218055627974,-122.27992509413266
010 076900900,157,MONTECITO AVE,37.8121093922887,-122.25951908331862
022 030601900,330,ATHOL AVE,37.801638556073065,-122.2477711861751
023 041900800,541,MERRITT AVE,37.80770412180401,-122.24727835970485
010 078700900,347,WARWICK AVE,37.813639266730256,-122.2540158428509
008 062901300,1502,JACKSON ST,37.802982822636125,-122.26426896561732
010 077402100,330,VAN BUREN AVE,37.810862463044025,-122.25558622188434
021 025200200,2051,23RD AVE,37.78861160904517,-122.23204714040335
020 018401300,1600,3RD AVE,37.79852945145572,-122.25323657919886
005 047000900,3215,FILBERT ST,37.823368109403646,-122.27798465671589
002 009300400,59,10TH ST,37.79779227647358,-122.26379520219844
027 086101200,3105,PLEITNER AVE,37.79338062547106,-122.21231121999935
028 091600200,3555,MAPLE AVE,37.797181989008486,-122.2056265216797
010 077301103,317,LEE ST,37.811152453465795,-122.2565660826625
020 018501801,411,E 17TH ST,37.79810088588437,-122.25198087003841
020 021801300,1722,8TH AVE,37.7955995665596,-122.2479179580601
012 101101304,460,40TH ST,37.82914881489339,-122.2626200639782
037 254700805,3867,BUELL ST,37.78714291099971,-122.18587963354493
